protein,num_pfams,pfam_accession,pfam_name
NP_414974.1,2,PF18291,HU-HIG
NP_414975.1,5,PF00639,Rotamase
NP_414975.1,5,PF13145,Rotamase_2
NP_414975.1,5,PF13616,Rotamase_3
NP_414975.1,5,PF13623,SurA_N_2
NP_414975.1,5,PF13624,SurA_N_3
NP_414976.1,2,PF00633,HHH
NP_414976.1,2,PF12836,HHH_3
NP_414977.1,4,PF01643,Acyl-ACP_TE
NP_414977.1,4,PF03061,4HBT
NP_414977.1,4,PF13279,4HBT_2
NP_414977.1,4,PF20791,Acyl-ACP_TE_C
NP_414978.1,2,PF00733,Asn_synthase
NP_414978.1,2,PF06508,QueC
NP_414979.1,2,PF00496,SBP_bac_5
NP_414979.1,2,PF12793,SgrR_N
NP_414980.2,3,PF00702,Hydrolase
NP_414980.2,3,PF05116,S6PP
NP_414980.2,3,PF08282,Hydrolase_3
NP_414981.4,3,PF01037,AsnC_trans_reg
NP_414981.4,3,PF13404,HTH_AsnC-type
NP_414981.4,3,PF13412,HTH_24
NP_414982.1,2,PF00005,ABC_tran
NP_414982.1,2,PF00664,ABC_membrane
NP_414983.1,2,PF00005,ABC_tran
NP_414983.1,2,PF00664,ABC_membrane
NP_414986.1,3,PF02551,Acyl_CoA_thio
NP_414986.1,3,PF13622,4HBT_3
NP_414986.1,3,PF20789,4HBT_3C
NP_414990.2,2,PF00563,EAL
NP_414990.2,2,PF12792,CSS-motif
NP_414992.1,3,PF00132,Hexapep
NP_414992.1,3,PF12464,Mac
NP_414992.1,3,PF14602,Hexapep_2
NP_414995.1,2,PF00873,ACR_tran
NP_414995.1,2,PF02355,SecD_SecF_C
NP_414996.1,4,PF25876,HH_MFP_RND
NP_414996.1,4,PF25917,BSH_RND
NP_414996.1,4,PF25944,Beta-barrel_RND
NP_414996.1,4,PF25967,RND-MFP_C
NP_414997.1,2,PF00440,TetR_N
NP_414997.1,2,PF08361,TetR_C_2
NP_414998.1,5,PF00924,MS_channel_2nd
NP_414998.1,5,PF12794,MscS_TM
NP_414998.1,5,PF12795,MscS_porin
NP_414998.1,5,PF21082,MS_channel_3rd
NP_414998.1,5,PF21088,MS_channel_1st
NP_415003.1,7,PF00004,AAA
NP_415003.1,7,PF07728,AAA_5
NP_415003.1,7,PF12168,DNA_pol3_tau_4
NP_415003.1,7,PF12169,DNA_pol3_gamma3
NP_415003.1,7,PF12170,DNA_pol3_tau_5
NP_415003.1,7,PF13177,DNA_pol3_delta2
NP_415003.1,7,PF22608,DNAX_ATPase_lid
NP_415005.1,5,PF01751,Toprim
NP_415005.1,5,PF02132,RecR_ZnF
NP_415005.1,5,PF13662,Toprim_4
NP_415005.1,5,PF21175,RecR_C
NP_415005.1,5,PF21176,RecR_HhH
NP_415006.1,3,PF00183,HSP90
NP_415006.1,3,PF02518,HATPase_c
NP_415006.1,3,PF13589,HATPase_c_3
NP_415007.1,3,PF00406,ADK
NP_415007.1,3,PF05191,ADK_lid
NP_415007.1,3,PF13207,AAA_17
NP_415008.1,2,PF00762,Ferrochelatase
NP_415008.1,2,PF01903,CbiX
NP_415009.1,4,PF01738,DLH
NP_415009.1,4,PF07859,Abhydrolase_3
NP_415009.1,4,PF10340,Say1_Mug180
NP_415009.1,4,PF20434,BD-FAE
NP_415011.1,2,PF00999,Na_H_Exchanger
NP_415011.1,2,PF02254,TrkA_N
NP_415013.1,2,PF00149,Metallophos
NP_415013.1,2,PF02872,5_nucleotid_C
NP_415017.1,4,PF00122,E1-E2_ATPase
NP_415017.1,4,PF00403,HMA
NP_415017.1,4,PF00702,Hydrolase
NP_415017.1,4,PF08282,Hydrolase_3
NP_415019.1,2,PF00324,AA_permease
NP_415019.1,2,PF13520,AA_permease_2
NP_415020.1,3,PF00376,MerR
NP_415020.1,3,PF09278,MerR-DNA-bind
NP_415020.1,3,PF13411,MerR_1
NP_415023.1,4,PF00004,AAA
NP_415023.1,4,PF00005,ABC_tran
NP_415023.1,4,PF02463,SMC_N
NP_415023.1,4,PF03215,Rad17
NP_415025.4,4,PF00085,Thioredoxin
NP_415025.4,4,PF13728,TraF
NP_415025.4,4,PF14559,TPR_19
NP_415025.4,4,PF14561,TPR_20
NP_415026.1,4,PF00106,adh_short
NP_415026.1,4,PF08659,KR
NP_415026.1,4,PF13460,NAD_binding_10
NP_415026.1,4,PF13561,adh_short_C2
NP_415027.1,2,PF00657,Lipase_GDSL
NP_415027.1,2,PF13472,Lipase_GDSL_2
NP_415030.1,5,PF03527,RHS
NP_415030.1,5,PF05593,RHS_repeat
NP_415030.1,5,PF14220,DUF4329
NP_415030.1,5,PF20148,DUF6531
NP_415030.1,5,PF25023,TEN_YD-shell
NP_415036.1,2,PF00581,Rhodanese
NP_415036.1,2,PF26341,AAA_SelU
NP_415037.1,2,PF00126,HTH_1
NP_415037.1,2,PF03466,LysR_substrate
NP_415039.1,2,PF01614,IclR_C
NP_415039.1,2,PF09339,HTH_IclR
NP_415040.1,3,PF00205,TPP_enzyme_M
NP_415040.1,3,PF02775,TPP_enzyme_C
NP_415040.1,3,PF02776,TPP_enzyme_N
NP_415042.1,3,PF03446,NAD_binding_2
NP_415042.1,3,PF03807,F420_oxidored
NP_415042.1,3,PF14833,NAD_binding_11
NP_415045.1,3,PF01979,Amidohydro_1
NP_415045.1,3,PF07969,Amidohydro_3
NP_415045.1,3,PF12890,DHOase
NP_415048.1,3,PF02311,AraC_binding
NP_415048.1,3,PF05899,Cupin_3
NP_415048.1,3,PF07883,Cupin_2
NP_415049.1,2,PF01546,Peptidase_M20
NP_415049.1,2,PF04389,Peptidase_M28
NP_415051.1,3,PF00549,Ligase_CoA
NP_415051.1,3,PF02629,CoA_binding
NP_415051.1,3,PF27530,HMA_AllF_N
NP_415055.1,3,PF02222,ATP-grasp
NP_415055.1,3,PF17769,PurK_C
NP_415055.1,3,PF22660,RS_preATP-grasp-like
NP_415057.1,2,PF00149,Metallophos
NP_415057.1,2,PF12850,Metallophos_2
NP_415059.1,6,PF00133,tRNA-synt_1
NP_415059.1,6,PF01406,tRNA-synt_1e
NP_415059.1,6,PF01921,tRNA-synt_1f
NP_415059.1,6,PF09190,DALR_2
NP_415059.1,6,PF09334,tRNA-synt_1g
NP_415059.1,6,PF23493,CysS_C
NP_415062.1,2,PF00763,THF_DHG_CYH
NP_415062.1,2,PF02882,THF_DHG_CYH_C
NP_415064.1,2,PF00345,PapD_N
NP_415064.1,2,PF02753,PapD_C
NP_415065.1,3,PF00577,Usher
NP_415065.1,3,PF13953,PapC_C
NP_415065.1,3,PF13954,PapC_N
NP_415068.1,2,PF00072,Response_reg
NP_415068.1,2,PF00196,GerE
NP_415073.1,4,PF00665,rve
NP_415073.1,4,PF13276,HTH_21
NP_415073.1,4,PF13333,rve_2
NP_415073.1,4,PF13683,rve_3
NP_415076.1,3,PF00239,Resolvase
NP_415076.1,3,PF07508,Recombinase
NP_415076.1,3,PF13408,Zn_ribbon_recom
NP_415078.1,2,PF00165,HTH_AraC
NP_415078.1,2,PF12833,HTH_18
NP_415084.2,2,PF01609,DDE_Tnp_1
NP_415084.2,2,PF05598,DUF772
NP_415096.1,2,PF00165,HTH_AraC
NP_415096.1,2,PF12833,HTH_18
NP_415098.1,2,PF00165,HTH_AraC
NP_415098.1,2,PF12833,HTH_18
NP_415100.1,3,PF13283,NfrA_C
NP_415100.1,3,PF13428,TPR_14
NP_415100.1,3,PF14559,TPR_19
NP_415101.1,4,PF05157,MshEN
NP_415101.1,4,PF13632,Glyco_trans_2_3
NP_415101.1,4,PF13641,Glyco_tranf_2_3
NP_415101.1,4,PF14332,PatA_N
NP_415102.1,5,PF00512,HisKA
NP_415102.1,5,PF00672,HAMP
NP_415102.1,5,PF02518,HATPase_c
NP_415102.1,5,PF21085,CusS
NP_415102.1,5,PF26769,HAMP_PhoQ
NP_415103.1,2,PF00072,Response_reg
NP_415103.1,2,PF00486,Trans_reg_C
NP_415106.1,4,PF19335,HMBD
NP_415106.1,4,PF25869,3HB_CusB
NP_415106.1,4,PF25919,BSH_CusB
NP_415106.1,4,PF25954,Beta-barrel_RND_2
NP_415108.1,2,PF00324,AA_permease
NP_415108.1,2,PF13520,AA_permease_2
NP_415109.1,2,PF00924,MS_channel_2nd
NP_415109.1,2,PF21082,MS_channel_3rd
NP_415115.2,2,PF01648,ACPS
NP_415115.2,2,PF17837,4PPT_N
NP_415116.1,2,PF00593,TonB_dep_Rec_b-barrel
NP_415116.1,2,PF07715,Plug
NP_415117.2,2,PF00756,Esterase
NP_415117.2,2,PF11806,Enterochelin_N
NP_415118.1,4,PF00501,AMP-binding
NP_415118.1,4,PF00550,PP-binding
NP_415118.1,4,PF00668,Condensation
NP_415118.1,4,PF00975,Thioesterase
NP_415120.1,3,PF00005,ABC_tran
NP_415120.1,3,PF13304,AAA_21
NP_415120.1,3,PF13555,AAA_29
NP_415123.1,2,PF05977,MFS_3
NP_415123.1,2,PF07690,MFS_1
NP_415126.1,2,PF00501,AMP-binding
NP_415126.1,2,PF13193,AMP-binding_C
NP_415127.1,2,PF00550,PP-binding
NP_415127.1,2,PF00857,Isochorismatase
NP_415128.1,4,PF00106,adh_short
NP_415128.1,4,PF01370,Epimerase
NP_415128.1,4,PF08659,KR
NP_415128.1,4,PF13561,adh_short_C2
NP_415132.1,2,PF00465,Fe-ADH
NP_415132.1,2,PF13685,Fe-ADH_2
NP_415133.1,2,PF00155,Aminotran_1_2
NP_415133.1,2,PF01053,Cys_Met_Meta_PP
NP_415135.1,2,PF01507,PAPS_reduct
NP_415135.1,2,PF11922,DUF3440
NP_415136.1,2,PF00126,HTH_1
NP_415136.1,2,PF03466,LysR_substrate
NP_415137.2,3,PF10411,DsbC_N
NP_415137.2,3,PF13098,Thioredoxin_2
NP_415137.2,3,PF13462,Thioredoxin_4
NP_415138.1,3,PF00578,AhpC-TSA
NP_415138.1,3,PF08534,Redoxin
NP_415138.1,3,PF10417,1-cysPrx_C
NP_415139.2,8,PF00070,Pyr_redox
NP_415139.2,8,PF00890,FAD_binding_2
NP_415139.2,8,PF01134,GIDA
NP_415139.2,8,PF07992,Pyr_redox_2
NP_415139.2,8,PF12831,FAD_oxidored
NP_415139.2,8,PF13192,Thioredoxin_3
NP_415139.2,8,PF13450,NAD_binding_8
NP_415139.2,8,PF13738,Pyr_redox_3
NP_415141.1,2,PF00107,ADH_zinc_N
NP_415141.1,2,PF08240,ADH_N
NP_415143.1,2,PF01272,GreA_GreB
NP_415143.1,2,PF14760,Rnk_N
NP_415145.1,2,PF00939,Na_sulph_symp
NP_415145.1,2,PF03600,CitMHS
NP_415149.4,2,PF03328,HpcH_HpaI
NP_415149.4,2,PF15617,C-C_Bond_Lyase
NP_415152.1,6,PF00989,PAS
NP_415152.1,6,PF02518,HATPase_c
NP_415152.1,6,PF08448,PAS_4
NP_415152.1,6,PF13581,HATPase_c_2
NP_415152.1,6,PF14501,HATPase_c_5
NP_415152.1,6,PF17203,sCache_3_2
NP_415153.1,2,PF00072,Response_reg
NP_415153.1,2,PF20714,HTH_64
NP_415154.1,2,PF03606,DcuC
NP_415154.1,2,PF06808,DctM
NP_415156.1,2,PF00313,CSD
NP_415156.1,2,PF08206,OB_RNB
NP_415161.1,2,PF04055,Radical_SAM
NP_415161.1,2,PF16881,LIAS_N
NP_415162.4,2,PF00126,HTH_1
NP_415162.4,2,PF03466,LysR_substrate
NP_415165.1,3,PF00768,Peptidase_S11
NP_415165.1,3,PF07943,PBP5_C
NP_415165.1,3,PF13354,Beta-lactamase2
NP_415166.1,2,PF03330,DPBB_1
NP_415166.1,2,PF05036,SPOR
NP_415168.1,2,PF00905,Transpeptidase
NP_415168.1,2,PF03717,PBP_dimer
NP_415173.1,3,PF06144,DNA_pol3_delta
NP_415173.1,3,PF14840,DNA_pol3_delt_C
NP_415173.1,3,PF21694,DNA_pol3_delta_C
NP_415175.1,4,PF00133,tRNA-synt_1
NP_415175.1,4,PF08264,Anticodon_1
NP_415175.1,4,PF09334,tRNA-synt_1g
NP_415175.1,4,PF13603,tRNA-synt_1_2
NP_415177.4,2,PF08238,Sel1
NP_415177.4,2,PF23310,TPR_27
NP_415183.1,2,PF00012,HSP70
NP_415183.1,2,PF06723,MreB_Mbl
NP_415185.1,2,PF00005,ABC_tran
NP_415185.1,2,PF13304,AAA_21
NP_415189.2,2,PF01609,DDE_Tnp_1
NP_415189.2,2,PF05598,DUF772
NP_415190.1,2,PF00795,CN_hydrolase
NP_415190.1,2,PF20154,LNT_N
NP_415191.1,3,PF00571,CBS
NP_415191.1,3,PF03471,CorC_HlyC
NP_415191.1,3,PF21917,NMB0537_N
NP_415193.2,3,PF02562,PhoH
NP_415193.2,3,PF13245,AAA_19
NP_415193.2,3,PF13604,AAA_30
NP_415194.1,3,PF00919,UPF0004
NP_415194.1,3,PF01938,TRAM
NP_415194.1,3,PF04055,Radical_SAM
NP_415195.1,3,PF01494,FAD_binding_3
NP_415195.1,3,PF05834,Lycopene_cycl
NP_415195.1,3,PF08491,SE
NP_415200.1,4,PF00733,Asn_synthase
NP_415200.1,4,PF12481,DUF3700
NP_415200.1,4,PF13522,GATase_6
NP_415200.1,4,PF13537,GATase_7
NP_415201.1,4,PF00702,Hydrolase
NP_415201.1,4,PF13242,Hydrolase_like
NP_415201.1,4,PF13344,Hydrolase_6
NP_415201.1,4,PF13419,HAD_2
NP_415202.1,3,PF00480,ROK
NP_415202.1,3,PF01047,MarR
NP_415202.1,3,PF13412,HTH_24
NP_415203.1,2,PF01979,Amidohydro_1
NP_415203.1,2,PF22643,NagA_N
NP_415205.1,3,PF00358,PTS_EIIA_1
NP_415205.1,3,PF00367,PTS_EIIB
NP_415205.1,3,PF02378,PTS_EIIC
NP_415206.1,3,PF00749,tRNA-synt_1c
NP_415206.1,3,PF03950,tRNA-synt_1c_C
NP_415206.1,3,PF20974,tRNA-synt_1c_C2
NP_415210.1,3,PF00258,Flavodoxin_1
NP_415210.1,3,PF12641,Flavodoxin_3
NP_415210.1,3,PF12724,Flavodoxin_5
NP_415211.2,2,PF01402,RHH_1
NP_415211.2,2,PF10723,RepB-RCR_reg
NP_415212.1,5,PF00561,Abhydrolase_1
NP_415212.1,5,PF05057,DUF676
NP_415212.1,5,PF07819,PGAP1
NP_415212.1,5,PF12146,Hydrolase_4
NP_415212.1,5,PF12697,Abhydrolase_6
NP_415213.1,2,PF03925,SeqA
NP_415213.1,2,PF17206,SeqA_N
NP_415214.1,4,PF00408,PGM_PMM_IV
NP_415214.1,4,PF02878,PGM_PMM_I
NP_415214.1,4,PF02879,PGM_PMM_II
NP_415214.1,4,PF02880,PGM_PMM_III
NP_415219.1,2,PF00324,AA_permease
NP_415219.1,2,PF13520,AA_permease_2
NP_415220.1,3,PF01276,OKR_DC_1
NP_415220.1,3,PF03709,OKR_DC_1_N
NP_415220.1,3,PF03711,OKR_DC_1_C
NP_415222.1,2,PF00072,Response_reg
NP_415222.1,2,PF00486,Trans_reg_C
NP_415223.1,5,PF00512,HisKA
NP_415223.1,5,PF02518,HATPase_c
NP_415223.1,5,PF02702,KdpD
NP_415223.1,5,PF13492,GAF_3
NP_415223.1,5,PF13493,DUF4118
NP_415225.1,3,PF00122,E1-E2_ATPase
NP_415225.1,3,PF00702,Hydrolase
NP_415225.1,3,PF08282,Hydrolase_3
NP_415229.1,4,PF03527,RHS
NP_415229.1,4,PF05593,RHS_repeat
NP_415229.1,4,PF20148,DUF6531
NP_415229.1,4,PF25023,TEN_YD-shell
NP_415234.1,2,PF01609,DDE_Tnp_1
NP_415234.1,2,PF13808,DDE_Tnp_1_assoc
NP_415236.1,2,PF00875,DNA_photolyase
NP_415236.1,2,PF03441,FAD_binding_7
NP_415237.1,2,PF00854,PTR2
NP_415237.1,2,PF07690,MFS_1
NP_415242.1,3,PF01149,Fapy_DNA_glyco
NP_415242.1,3,PF06827,zf-FPG_IleRS
NP_415242.1,3,PF06831,H2TH
NP_415245.1,2,PF00345,PapD_N
NP_415245.1,2,PF02753,PapD_C
NP_415246.2,3,PF00577,Usher
NP_415246.2,3,PF13953,PapC_C
NP_415246.2,3,PF13954,PapC_N
NP_415251.1,2,PF00890,FAD_binding_2
NP_415251.1,2,PF02910,Succ_DH_flav_C
NP_415252.1,4,PF13085,Fer2_3
NP_415252.1,4,PF13183,Fer4_8
NP_415252.1,4,PF13237,Fer4_10
NP_415252.1,4,PF13534,Fer4_17
NP_415254.1,4,PF00676,E1_dh
NP_415254.1,4,PF02779,Transket_pyr
NP_415254.1,4,PF16078,2-oxogl_dehyd_N
NP_415254.1,4,PF16870,OxoGdeHyase_C
NP_415255.1,3,PF00198,2-oxoacid_dh
NP_415255.1,3,PF00364,Biotin_lipoyl
NP_415255.1,3,PF02817,E3_binding
NP_415256.1,3,PF00549,Ligase_CoA
NP_415256.1,3,PF08442,ATP-grasp_2
NP_415256.1,3,PF13549,ATP-grasp_5
NP_415257.1,4,PF00549,Ligase_CoA
NP_415257.1,4,PF02629,CoA_binding
NP_415257.1,4,PF13380,CoA_binding_2
NP_415257.1,4,PF13607,Succ_CoA_lig
NP_415258.1,2,PF00392,GntR
NP_415258.1,2,PF07702,UTRA
NP_415259.1,3,PF00359,PTS_EIIA_2
NP_415259.1,3,PF02302,PTS_IIB
NP_415259.1,3,PF02378,PTS_EIIC
NP_415260.1,4,PF01074,Glyco_hydro_38N
NP_415260.1,4,PF07748,Glyco_hydro_38C
NP_415260.1,4,PF09261,Alpha-mann_mid
NP_415260.1,4,PF17677,Glyco_hydro38C2
NP_415264.1,3,PF01643,Acyl-ACP_TE
NP_415264.1,3,PF03061,4HBT
NP_415264.1,3,PF13279,4HBT_2
NP_415268.1,6,PF00930,DPPIV_N
NP_415268.1,6,PF04052,TolB_N
NP_415268.1,6,PF07676,PD40
NP_415268.1,6,PF10647,Gmad1
NP_415268.1,6,PF14583,Pectate_lyase22
NP_415268.1,6,PF26549,Tricorn_N
NP_415270.1,5,PF07719,TPR_2
NP_415270.1,5,PF13174,TPR_6
NP_415270.1,5,PF13428,TPR_14
NP_415270.1,5,PF13525,YfiO
NP_415270.1,5,PF16331,TolA_bind_tri
NP_415273.1,2,PF01545,Cation_efflux
NP_415273.1,2,PF16916,ZT_dimer
NP_415278.1,3,PF00288,GHMP_kinases_N
NP_415278.1,3,PF08544,GHMP_kinases_C
NP_415278.1,3,PF10509,GalKase_gal_bdg
NP_415279.1,3,PF01087,GalP_UDP_transf
NP_415279.1,3,PF01230,HIT
NP_415279.1,3,PF02744,GalP_UDP_tr_C
NP_415280.3,10,PF00106,adh_short
NP_415280.3,10,PF01073,3Beta_HSD
NP_415280.3,10,PF01370,Epimerase
NP_415280.3,10,PF02719,Polysacc_synt_2
NP_415280.3,10,PF04321,RmlD_sub_bind
NP_415280.3,10,PF05368,NmrA
NP_415280.3,10,PF07993,NAD_binding_4
NP_415280.3,10,PF08659,KR
NP_415280.3,10,PF13460,NAD_binding_10
NP_415280.3,10,PF16363,GDP_Man_Dehyd
NP_415281.1,5,PF00004,AAA
NP_415281.1,5,PF00005,ABC_tran
NP_415281.1,5,PF13304,AAA_21
NP_415281.1,5,PF13401,AAA_22
NP_415281.1,5,PF13555,AAA_29
NP_415284.1,2,PF01547,SBP_bac_1
NP_415284.1,2,PF13531,SBP_bac_11
NP_415286.1,2,PF00005,ABC_tran
NP_415286.1,2,PF03459,TOBE
NP_415287.1,4,PF00702,Hydrolase
NP_415287.1,4,PF05116,S6PP
NP_415287.1,4,PF08282,Hydrolase_3
NP_415287.1,4,PF12710,HAD
NP_415288.1,3,PF01731,Arylesterase
NP_415288.1,3,PF08450,SGL
NP_415288.1,3,PF10282,Lactonase
NP_415289.4,2,PF00126,HTH_1
NP_415289.4,2,PF03466,LysR_substrate
NP_415291.1,2,PF00939,Na_sulph_symp
NP_415291.1,2,PF03600,CitMHS
NP_415292.2,2,PF00330,Aconitase
NP_415292.2,2,PF00694,Aconitase_C
NP_415296.1,2,PF04055,Radical_SAM
NP_415296.1,2,PF06968,BATS
NP_415298.1,6,PF01209,Ubie_methyltran
NP_415298.1,6,PF08241,Methyltransf_11
NP_415298.1,6,PF08242,Methyltransf_12
NP_415298.1,6,PF13489,Methyltransf_23
NP_415298.1,6,PF13649,Methyltransf_25
NP_415298.1,6,PF13847,Methyltransf_31
NP_415299.1,3,PF01656,CbiA
NP_415299.1,3,PF07755,DUF1611
NP_415299.1,3,PF13500,AAA_26
NP_415300.1,7,PF00270,DEAD
NP_415300.1,7,PF00271,Helicase_C
NP_415300.1,7,PF02151,UVR
NP_415300.1,7,PF04851,ResIII
NP_415300.1,7,PF12344,UvrB
NP_415300.1,7,PF17757,UvrB_inter
NP_415300.1,7,PF27431,UvrB_3rd
NP_415302.1,3,PF04055,Radical_SAM
NP_415302.1,3,PF06463,Mob_synth_C
NP_415302.1,3,PF13353,Fer4_12
NP_415310.1,2,PF00614,PLDc
NP_415310.1,2,PF13091,PLDc_2
NP_415313.1,3,PF01061,ABC2_membrane
NP_415313.1,3,PF12679,ABC2_membrane_2
NP_415313.1,3,PF12698,ABC2_membrane_3
NP_415314.1,3,PF01061,ABC2_membrane
NP_415314.1,3,PF12679,ABC2_membrane_2
NP_415314.1,3,PF12698,ABC2_membrane_3
NP_415315.4,4,PF00004,AAA
NP_415315.4,4,PF00005,ABC_tran
NP_415315.4,4,PF13304,AAA_21
NP_415315.4,4,PF13555,AAA_29
NP_415316.1,4,PF25876,HH_MFP_RND
NP_415316.1,4,PF25881,HH_YBHG
NP_415316.1,4,PF25917,BSH_RND
NP_415316.1,4,PF25954,Beta-barrel_RND_2
NP_415317.4,2,PF00440,TetR_N
NP_415317.4,2,PF09209,CecR_C
NP_415318.1,3,PF00270,DEAD
NP_415318.1,3,PF00271,Helicase_C
NP_415318.1,3,PF04851,ResIII
NP_415320.1,4,PF00270,DEAD
NP_415320.1,4,PF04851,ResIII
NP_415320.1,4,PF06733,DEAD_2
NP_415320.1,4,PF13307,Helicase_C_2
NP_415325.4,2,PF13640,2OG-FeII_Oxy_3
NP_415325.4,2,PF18331,PKHD_C
NP_415326.1,2,PF00593,TonB_dep_Rec_b-barrel
NP_415326.1,2,PF07715,Plug
NP_415329.4,4,PF00924,MS_channel_2nd
NP_415329.4,4,PF21082,MS_channel_3rd
NP_415329.4,4,PF21088,MS_channel_1st
NP_415329.4,4,PF25392,MS_channel_TM1
NP_415330.1,3,PF00005,ABC_tran
NP_415330.1,3,PF09818,ABC_ATPase
NP_415330.1,3,PF13304,AAA_21
NP_415332.1,2,PF00497,SBP_bac_3
NP_415332.1,2,PF10613,Lig_chan-Glu_bd
NP_415335.1,2,PF06316,Ail_Lom
NP_415335.1,2,PF13505,OMP_b-brl
NP_415338.1,4,PF01047,MarR
NP_415338.1,4,PF01325,Fe_dep_repress
NP_415338.1,4,PF02742,Fe_dep_repr_C
NP_415338.1,4,PF13412,HTH_24
NP_415339.1,2,PF00939,Na_sulph_symp
NP_415339.1,2,PF03600,CitMHS
NP_415340.1,2,PF03734,YkuD
NP_415340.1,2,PF17969,Ldt_C
NP_415341.1,6,PF00005,ABC_tran
NP_415341.1,6,PF00910,RNA_helicase
NP_415341.1,6,PF01926,MMR_HSR1
NP_415341.1,6,PF12848,ABC_tran_Xtn
NP_415341.1,6,PF13304,AAA_21
NP_415341.1,6,PF13555,AAA_29
NP_415343.1,3,PF00702,Hydrolase
NP_415343.1,3,PF05116,S6PP
NP_415343.1,3,PF08282,Hydrolase_3
NP_415344.1,2,PF01228,Gly_radical
NP_415344.1,2,PF02901,PFL-like
NP_415345.2,2,PF04055,Radical_SAM
NP_415345.2,2,PF13353,Fer4_12
NP_415348.1,3,PF00994,MoCF_biosynth
NP_415348.1,3,PF03453,MoeA_N
NP_415348.1,3,PF03454,MoeA_C
NP_415350.2,8,PF00005,ABC_tran
NP_415350.2,8,PF02463,SMC_N
NP_415350.2,8,PF06414,Zeta_toxin
NP_415350.2,8,PF08352,oligo_HPY
NP_415350.2,8,PF13191,AAA_16
NP_415350.2,8,PF13304,AAA_21
NP_415350.2,8,PF13401,AAA_22
NP_415350.2,8,PF13555,AAA_29
NP_415352.1,2,PF00528,BPD_transp_1
NP_415352.1,2,PF19300,BPD_transp_1_N
NP_415353.1,2,PF00528,BPD_transp_1
NP_415353.1,2,PF12911,OppC_N
NP_415354.1,2,PF00563,EAL
NP_415354.1,2,PF17153,CHASE9
NP_415355.1,2,PF00990,GGDEF
NP_415355.1,2,PF17156,GAPES2
NP_415356.1,3,PF00919,UPF0004
NP_415356.1,3,PF04055,Radical_SAM
NP_415356.1,3,PF18693,TRAM_2
NP_415359.4,5,PF00043,GST_C
NP_415359.4,5,PF02798,GST_N
NP_415359.4,5,PF13409,GST_N_2
NP_415359.4,5,PF13410,GST_C_2
NP_415359.4,5,PF13417,GST_N_3
NP_415360.1,3,PF00768,Peptidase_S11
NP_415360.1,3,PF07943,PBP5_C
NP_415360.1,3,PF13354,Beta-lactamase2
NP_415361.1,2,PF00455,DeoRC
NP_415361.1,2,PF08220,HTH_DeoR
NP_415363.1,2,PF00083,Sugar_tr
NP_415363.1,2,PF07690,MFS_1
NP_415365.4,4,PF00702,Hydrolase
NP_415365.4,4,PF05116,S6PP
NP_415365.4,4,PF08282,Hydrolase_3
NP_415365.4,4,PF12710,HAD
NP_415367.1,2,PF00440,TetR_N
NP_415367.1,2,PF17940,TetR_C_31
NP_415368.1,2,PF02080,TrkA_C
NP_415368.1,2,PF06826,Asp-Al_Ex
NP_415372.1,2,PF00881,Nitroreductase
NP_415372.1,2,PF28600,Nitroreductase_C
NP_415373.1,6,PF02655,ATP-grasp_3
NP_415373.1,6,PF02955,GSH-S_ATP
NP_415373.1,6,PF07478,Dala_Dala_lig_C
NP_415373.1,6,PF08443,RimK
NP_415373.1,6,PF14397,ATPgrasp_ST
NP_415373.1,6,PF18030,Rimk_N
NP_415375.1,4,PF01547,SBP_bac_1
NP_415375.1,4,PF13343,SBP_bac_6
NP_415375.1,4,PF13416,SBP_bac_8
NP_415375.1,4,PF13531,SBP_bac_11
NP_415376.4,3,PF00005,ABC_tran
NP_415376.4,3,PF08402,TOBE_2
NP_415376.4,3,PF13304,AAA_21
NP_415380.1,3,PF05175,MTS
NP_415380.1,3,PF05958,tRNA_U5-meth_tr
NP_415380.1,3,PF13847,Methyltransf_31
NP_415385.1,2,PF00005,ABC_tran
NP_415385.1,2,PF13304,AAA_21
NP_415389.2,7,PF00106,adh_short
NP_415389.2,7,PF01073,3Beta_HSD
NP_415389.2,7,PF01370,Epimerase
NP_415389.2,7,PF04321,RmlD_sub_bind
NP_415389.2,7,PF07993,NAD_binding_4
NP_415389.2,7,PF13460,NAD_binding_10
NP_415389.2,7,PF16363,GDP_Man_Dehyd
NP_415390.4,5,PF01073,3Beta_HSD
NP_415390.4,5,PF01370,Epimerase
NP_415390.4,5,PF05368,NmrA
NP_415390.4,5,PF11066,DUF2867
NP_415390.4,5,PF13460,NAD_binding_10
NP_415391.1,2,PF00155,Aminotran_1_2
NP_415391.1,2,PF01212,Beta_elim_lyase
NP_415392.1,3,PF00205,TPP_enzyme_M
NP_415392.1,3,PF02775,TPP_enzyme_C
NP_415392.1,3,PF02776,TPP_enzyme_N
NP_415393.1,3,PF00111,Fer2
NP_415393.1,3,PF00175,NAD_binding_1
NP_415393.1,3,PF00970,FAD_binding_6
NP_415397.1,4,PF11398,DUF2813
NP_415397.1,4,PF13175,AAA_15
NP_415397.1,4,PF13304,AAA_21
NP_415397.1,4,PF20469,OLD-like_TOPRIM
NP_415399.4,6,PF25876,HH_MFP_RND
NP_415399.4,6,PF25917,BSH_RND
NP_415399.4,6,PF25944,Beta-barrel_RND
NP_415399.4,6,PF25954,Beta-barrel_RND_2
NP_415399.4,6,PF25967,RND-MFP_C
